frame_num,face_id,x_min,y_min,x_max,y_max,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,yaw,pitch,roll
128,1.0,1536.0,537.0,1705.0,711.0,1594.97,621.59,1620.62,623.55,1596.6,638.74,1595.46,656.68,1615.76,657.79,36.86769104003906,2.8307037353515625,6.7227020263671875
129,0.0,1536.0,537.0,1705.0,711.0,1595.1,621.67,1620.76,623.77,1596.74,638.84,1595.46,656.63,1615.74,657.86,37.18617248535156,2.6428375244140625,6.6141204833984375
130,0.0,1536.0,538.0,1705.0,711.0,1595.13,621.7,1620.74,623.75,1596.77,638.74,1595.45,656.52,1615.72,657.72,36.875823974609375,2.7131423950195312,6.423454284667969
131,1.0,1536.0,538.0,1705.0,710.0,1595.14,621.73,1620.73,623.8,1596.8,638.8,1595.51,656.54,1615.71,657.73,36.84634399414063,2.735443115234375,6.41302490234375
132,1.0,1536.0,538.0,1705.0,711.0,1595.13,621.68,1620.75,623.68,1596.79,638.69,1595.49,656.58,1615.71,657.74,36.7646484375,2.8758544921875,6.9158172607421875
133,1.0,1536.0,538.0,1705.0,710.0,1595.17,621.67,1620.78,623.83,1596.8,638.78,1595.38,656.45,1615.61,657.74,36.5999755859375,2.282196044921875,6.815116882324219
134,1.0,1536.0,538.0,1705.0,711.0,1595.07,621.74,1620.59,623.88,1596.64,638.88,1595.41,656.5,1615.63,657.75,36.363677978515625,2.358993530273437,7.485626220703125
135,0.0,1536.0,537.0,1705.0,711.0,1594.97,621.73,1620.65,623.93,1596.64,638.94,1595.24,656.49,1615.63,657.81,36.6048583984375,2.4957046508789062,7.532379150390625
136,1.0,1536.0,537.0,1705.0,711.0,1594.9,621.81,1620.5,624.01,1596.55,639.0,1595.21,656.62,1615.48,657.93,36.79568481445313,2.44500732421875,7.206207275390625
137,1.0,1536.0,538.0,1705.0,711.0,1594.98,621.78,1620.59,624.1,1596.73,639.11,1595.28,656.76,1615.52,658.18,37.28077697753906,1.6929931640625,6.6568603515625
